Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating,Hour,Month,Month_num
750-84-2829,Branche B,Mandalay,Normal,Male,Home and lifestyle,50.88,2,5.6,107.36,2019-03-09 12:42:31.351351,14:20,Ewallet,101.76,5.5,5.6,4.1,14,March,3
750-26-7655,Branche C,Naypyitaw,Normal,Female,Food and beverages,90.69,7,30.47,665.3,2019-03-09 16:59:05.945945,14:49,Cash,634.83,4.8,30.47,8.9,14,March,3
750-95-3800,Branche B,Mandalay,Normal,Male,Health and beauty,23.84,10,14.3,252.7,2019-03-09 16:59:05.945945,13:10,Cash,238.4,6.0,14.3,9.2,13,March,3
750-83-4890,Branche A,Yangon,Member,Male,Home and lifestyle,56.05,10,30.83,591.33,2019-03-09 19:07:23.243243,12:04,Credit card,560.5,5.5,30.83,6.8,12,March,3
750-61-8867,Branche C,Naypyitaw,Member,Male,Electronic accessories,62.92,4,11.33,263.01,2019-03-09 19:07:23.243243,13:30,Cash,251.68,4.5,11.33,6.2,13,March,3
750-23-6765,Branche B,Mandalay,Member,Male,Electronic accessories,44.51,10,20.03,465.13,2019-03-09 19:07:23.243243,12:34,Ewallet,445.1,4.5,20.03,5.1,12,March,3
750-71-4034,Branche A,Yangon,Normal,Male,Sports and travel,61.76,6,21.12,391.68,2019-03-09 19:07:23.243243,16:01,Credit card,370.56,5.7,21.12,8.3,16,March,3
750-28-8836,Branche A,Yangon,Member,Female,Food and beverages,27.41,7,9.21,201.08,2019-03-09 19:07:23.243243,17:35,Credit card,191.87,4.8,9.21,6.6,17,March,3
750-48-2935,Branche B,Mandalay,Member,Female,Sports and travel,32.13,10,18.31,339.61,2019-03-09 21:15:40.540540,10:35,Ewallet,321.3,5.7,18.31,9.4,10,March,3
750-19-8802,Branche B,Mandalay,Normal,Female,Home and lifestyle,97.89,3,16.15,309.82,2019-03-09 21:15:40.540540,12:57,Credit card,293.67,5.5,16.15,4.7,12,March,3
750-30-6297,Branche B,Mandalay,Member,Female,Fashion accessories,37.69,2,3.92,79.3,2019-03-09 21:15:40.540540,14:00,Cash,75.38,5.2,3.92,5.0,14,March,3
750-74-9934,Branche A,Yangon,Normal,Female,Fashion accessories,59.86,7,21.79,440.81,2019-03-10 01:32:15.135135,18:54,Ewallet,419.02,5.2,21.79,5.6,18,March,3
750-89-6541,Branche B,Mandalay,Member,Male,Sports and travel,39.59,7,15.8,292.93,2019-03-10 03:40:32.432432,11:16,Credit card,277.13,5.7,15.8,7.0,11,March,3
750-86-7652,Branche C,Naypyitaw,Normal,Male,Health and beauty,78.88,3,14.2,250.84,2019-03-10 03:40:32.432432,18:00,Ewallet,236.64,6.0,14.2,5.7,18,March,3
750-60-1750,Branche B,Mandalay,Member,Female,Sports and travel,24.96,1,1.42,26.38,2019-03-10 03:40:32.432432,19:54,Credit card,24.96,5.7,1.42,7.5,19,March,3
750-75-7139,Branche C,Naypyitaw,Normal,Female,Food and beverages,65.75,1,3.16,68.91,2019-03-10 10:05:24.324324,17:20,Credit card,65.75,4.8,3.16,4.6,17,March,3
750-18-8635,Branche B,Mandalay,Member,Female,Food and beverages,59.71,9,25.79,563.18,2019-03-10 10:05:24.324324,16:57,Cash,537.39,4.8,25.79,5.8,16,March,3
750-47-4465,Branche A,Yangon,Normal,Male,Home and lifestyle,29.84,4,6.56,125.92,2019-03-10 12:13:41.621621,13:29,Credit card,119.36,5.5,6.56,7.5,13,March,3
750-13-9498,Branche A,Yangon,Normal,Male,Food and beverages,21.85,9,9.44,206.09,2019-03-10 14:21:58.918918,10:59,Ewallet,196.65,4.8,9.44,6.6,10,March,3
750-48-2379,Branche A,Yangon,Normal,Female,Sports and travel,47.66,9,24.45,453.39,2019-03-10 16:30:16.216216,19:22,Cash,428.94,5.7,24.45,8.2,19,March,3
750-95-2982,Branche A,Yangon,Member,Male,Health and beauty,23.37,5,7.01,123.86,2019-03-10 22:55:08.108108,14:17,Ewallet,116.85,6.0,7.01,9.3,14,March,3
750-32-6930,Branche A,Yangon,Member,Male,Fashion accessories,96.91,10,50.39,1019.49,2019-03-10 22:55:08.108108,16:21,Ewallet,969.1,5.2,50.39,5.0,16,March,3
750-56-5881,Branche C,Naypyitaw,Member,Female,Home and lifestyle,38.45,8,16.92,324.52,2019-03-10 22:55:08.108108,13:36,Ewallet,307.6,5.5,16.92,8.3,13,March,3
750-36-6062,Branche C,Naypyitaw,Member,Male,Home and lifestyle,71.59,1,3.94,75.53,2019-03-10 22:55:08.108108,16:46,Cash,71.59,5.5,3.94,8.8,16,March,3
750-79-6761,Branche B,Mandalay,Normal,Female,Fashion accessories,26.45,6,8.25,166.95,2019-03-11 05:20:00.000000,16:11,Cash,158.7,5.2,8.25,5.6,16,March,3
750-95-8457,Branche A,Yangon,Normal,Male,Electronic accessories,26.12,2,2.35,54.59,2019-03-11 07:28:17.297297,16:49,Cash,52.24,4.5,2.35,9.3,16,March,3
750-82-3775,Branche C,Naypyitaw,Member,Male,Health and beauty,84.76,7,35.6,628.92,2019-03-11 07:28:17.297297,15:30,Credit card,593.32,6.0,35.6,6.5,15,March,3
750-52-2080,Branche C,Naypyitaw,Normal,Male,Fashion accessories,78.41,7,28.54,577.41,2019-03-11 11:44:51.891891,13:05,Ewallet,548.87,5.2,28.54,5.7,13,March,3
750-19-3064,Branche B,Mandalay,Member,Male,Health and beauty,17.34,4,4.16,73.52,2019-03-11 16:01:26.486486,15:29,Cash,69.36,6.0,4.16,5.5,15,March,3
750-68-8903,Branche B,Mandalay,Member,Male,Sports and travel,96.07,3,16.43,304.64,2019-03-11 16:01:26.486486,17:08,Credit card,288.21,5.7,16.43,5.0,17,March,3
750-76-1061,Branche A,Yangon,Member,Female,Food and beverages,58.46,4,11.22,245.06,2019-03-11 18:09:43.783783,20:12,Ewallet,233.84,4.8,11.22,9.0,20,March,3
750-21-7192,Branche B,Mandalay,Member,Male,Electronic accessories,63.76,4,11.48,266.52,2019-03-11 20:18:01.081081,15:34,Cash,255.04,4.5,11.48,8.7,15,March,3
750-95-8026,Branche C,Naypyitaw,Member,Female,Electronic accessories,82.46,4,14.84,344.68,2019-03-11 22:26:18.378378,14:35,Ewallet,329.84,4.5,14.84,4.9,14,March,3
750-74-4957,Branche B,Mandalay,Member,Male,Electronic accessories,54.37,6,14.68,340.9,2019-03-11 22:26:18.378378,13:46,Ewallet,326.22,4.5,14.68,8.1,13,March,3
750-30-2725,Branche C,Naypyitaw,Member,Female,Fashion accessories,89.28,2,9.29,187.85,2019-03-11 22:26:18.378378,14:05,Credit card,178.56,5.2,9.29,8.4,14,March,3
750-53-5962,Branche B,Mandalay,Normal,Male,Health and beauty,76.15,1,4.57,80.72,2019-03-12 09:07:44.864864,15:18,Cash,76.15,6.0,4.57,8.9,15,March,3
750-87-3840,Branche B,Mandalay,Normal,Female,Sports and travel,31.52,2,3.59,66.63,2019-03-12 09:07:44.864864,19:02,Cash,63.04,5.7,3.59,4.9,19,March,3
750-30-2024,Branche B,Mandalay,Normal,Male,Home and lifestyle,76.95,3,12.7,243.55,2019-03-12 11:16:02.162162,15:07,Credit card,230.85,5.5,12.7,6.8,15,March,3
750-88-7953,Branche B,Mandalay,Member,Female,Health and beauty,55.7,10,33.42,590.42,2019-03-12 13:24:19.459459,15:48,Credit card,557.0,6.0,33.42,7.3,15,March,3
750-30-8595,Branche B,Mandalay,Member,Male,Fashion accessories,83.91,5,21.82,441.37,2019-03-12 13:24:19.459459,13:06,Cash,419.55,5.2,21.82,7.7,13,March,3
750-95-5297,Branche B,Mandalay,Member,Female,Fashion accessories,77.07,5,20.04,405.39,2019-03-12 15:32:36.756756,19:37,Cash,385.35,5.2,20.04,5.2,19,March,3
750-70-1333,Branche C,Naypyitaw,Member,Male,Sports and travel,11.46,3,1.96,36.34,2019-03-12 19:49:11.351351,14:06,Cash,34.38,5.7,1.96,8.6,14,March,3
750-93-4727,Branche A,Yangon,Member,Male,Home and lifestyle,16.55,7,6.37,122.22,2019-03-12 21:57:28.648648,16:13,Credit card,115.85,5.5,6.37,9.2,16,March,3
750-88-5703,Branche A,Yangon,Member,Female,Health and beauty,13.12,3,2.36,41.72,2019-03-12 21:57:28.648648,11:47,Ewallet,39.36,6.0,2.36,5.9,11,March,3
750-66-4257,Branche A,Yangon,Normal,Female,Electronic accessories,34.83,2,3.13,72.79,2019-03-13 00:05:45.945945,13:26,Ewallet,69.66,4.5,3.13,6.0,13,March,3
750-18-2781,Branche C,Naypyitaw,Normal,Male,Home and lifestyle,99.24,7,38.21,732.89,2019-03-13 02:14:03.243243,11:01,Cash,694.68,5.5,38.21,8.5,11,March,3
750-93-8575,Branche C,Naypyitaw,Normal,Male,Electronic accessories,24.39,6,6.59,152.93,2019-03-13 02:14:03.243243,17:37,Cash,146.34,4.5,6.59,9.1,17,March,3
750-91-3530,Branche A,Yangon,Normal,Male,Home and lifestyle,39.51,1,2.17,41.68,2019-03-13 04:22:20.540540,18:14,Cash,39.51,5.5,2.17,8.4,18,March,3
750-13-3846,Branche A,Yangon,Member,Female,Home and lifestyle,55.8,3,9.21,176.61,2019-03-13 04:22:20.540540,17:55,Cash,167.4,5.5,9.21,8.3,17,March,3
750-26-7627,Branche C,Naypyitaw,Normal,Male,Sports and travel,88.56,6,30.29,561.65,2019-03-13 04:22:20.540540,10:44,Ewallet,531.36,5.7,30.29,6.3,10,March,3
750-29-5353,Branche B,Mandalay,Normal,Female,Electronic accessories,19.78,7,6.23,144.69,2019-03-13 06:30:37.837837,16:04,Cash,138.46,4.5,6.23,4.3,16,March,3
750-53-8611,Branche C,Naypyitaw,Normal,Female,Food and beverages,48.47,9,20.94,457.17,2019-03-13 08:38:55.135135,16:17,Credit card,436.23,4.8,20.94,7.9,16,March,3
750-81-2910,Branche B,Mandalay,Normal,Male,Health and beauty,18.5,4,4.44,78.44,2019-03-13 10:47:12.432432,15:27,Cash,74.0,6.0,4.44,9.4,15,March,3
750-44-5029,Branche B,Mandalay,Member,Male,Sports and travel,49.03,4,11.18,207.3,2019-03-13 10:47:12.432432,11:39,Ewallet,196.12,5.7,11.18,4.1,11,March,3
750-93-8061,Branche A,Yangon,Member,Male,Fashion accessories,78.82,2,8.2,165.84,2019-03-13 12:55:29.729729,19:51,Credit card,157.64,5.2,8.2,6.1,19,March,3
750-37-2865,Branche A,Yangon,Normal,Female,Food and beverages,81.68,9,35.29,770.41,2019-03-13 15:03:47.027027,12:36,Credit card,735.12,4.8,35.29,5.4,12,March,3
750-59-3615,Branche C,Naypyitaw,Member,Male,Health and beauty,70.74,5,21.22,374.92,2019-03-13 19:20:21.621621,10:05,Credit card,353.7,6.0,21.22,9.8,10,March,3
750-29-7764,Branche C,Naypyitaw,Member,Male,Sports and travel,60.21,9,30.89,572.78,2019-03-14 06:01:48.108108,15:23,Credit card,541.89,5.7,30.89,5.7,15,March,3
750-28-8541,Branche A,Yangon,Normal,Male,Electronic accessories,46.59,9,18.87,438.18,2019-03-14 06:01:48.108108,17:28,Cash,419.31,4.5,18.87,4.0,17,March,3
750-89-8244,Branche A,Yangon,Normal,Female,Home and lifestyle,96.19,4,21.16,405.92,2019-03-14 08:10:05.405405,14:37,Cash,384.76,5.5,21.16,7.9,14,March,3
750-32-7086,Branche B,Mandalay,Normal,Female,Sports and travel,46.03,10,26.24,486.54,2019-03-14 12:26:40.000000,11:25,Cash,460.3,5.7,26.24,8.6,11,March,3
750-11-6311,Branche B,Mandalay,Normal,Male,Sports and travel,77.41,2,8.82,163.64,2019-03-14 14:34:57.297297,14:44,Credit card,154.82,5.7,8.82,4.7,14,March,3
750-25-5988,Branche A,Yangon,Normal,Female,Food and beverages,67.85,1,3.26,71.11,2019-03-14 14:34:57.297297,15:37,Credit card,67.85,4.8,3.26,6.1,15,March,3
750-93-7856,Branche C,Naypyitaw,Member,Female,Health and beauty,24.29,5,7.29,128.74,2019-03-14 14:34:57.297297,15:12,Credit card,121.45,6.0,7.29,6.2,15,March,3
750-85-7071,Branche A,Yangon,Member,Male,Fashion accessories,42.67,7,15.53,314.22,2019-03-14 18:51:31.891891,13:44,Credit card,298.69,5.2,15.53,4.0,13,March,3
750-82-2596,Branche B,Mandalay,Normal,Male,Sports and travel,72.13,4,16.45,304.97,2019-03-14 20:59:49.189189,19:38,Cash,288.52,5.7,16.45,4.5,19,March,3
750-61-2955,Branche B,Mandalay,Member,Female,Food and beverages,13.51,7,4.54,99.11,2019-03-14 20:59:49.189189,14:12,Credit card,94.57,4.8,4.54,6.9,14,March,3
750-77-9723,Branche A,Yangon,Member,Female,Home and lifestyle,73.45,8,32.32,619.92,2019-03-14 23:08:06.486486,16:20,Ewallet,587.6,5.5,32.32,6.1,16,March,3
750-46-7641,Branche B,Mandalay,Member,Female,Food and beverages,74.57,7,25.06,547.05,2019-03-14 23:08:06.486486,20:36,Credit card,521.99,4.8,25.06,4.7,20,March,3
750-59-4506,Branche C,Naypyitaw,Member,Female,Fashion accessories,50.66,3,7.9,159.88,2019-03-14 23:08:06.486486,13:28,Credit card,151.98,5.2,7.9,6.4,13,March,3
750-53-6682,Branche B,Mandalay,Normal,Female,Sports and travel,22.53,6,7.71,142.89,2019-03-15 03:24:41.081081,15:39,Cash,135.18,5.7,7.71,7.0,15,March,3
750-42-6892,Branche B,Mandalay,Normal,Male,Health and beauty,15.42,6,5.55,98.07,2019-03-15 05:32:58.378378,19:25,Credit card,92.52,6.0,5.55,8.9,19,March,3
750-90-8892,Branche C,Naypyitaw,Member,Female,Health and beauty,63.68,4,15.28,270.0,2019-03-15 07:41:15.675675,13:15,Cash,254.72,6.0,15.28,9.5,13,March,3
750-18-3006,Branche C,Naypyitaw,Member,Male,Fashion accessories,79.25,6,24.73,500.23,2019-03-15 07:41:15.675675,15:45,Credit card,475.5,5.2,24.73,8.3,15,March,3
750-25-6196,Branche A,Yangon,Normal,Male,Sports and travel,99.28,2,11.32,209.88,2019-03-15 09:49:32.972972,15:37,Cash,198.56,5.7,11.32,7.1,15,March,3
750-25-2129,Branche A,Yangon,Member,Female,Health and beauty,59.11,6,21.28,375.94,2019-03-15 09:49:32.972972,15:40,Cash,354.66,6.0,21.28,8.2,15,March,3
750-54-9271,Branche C,Naypyitaw,Normal,Female,Food and beverages,21.79,7,7.32,159.85,2019-03-15 16:14:24.864864,15:16,Cash,152.53,4.8,7.32,7.6,15,March,3
750-80-1045,Branche A,Yangon,Normal,Male,Food and beverages,34.36,7,11.54,252.06,2019-03-15 16:14:24.864864,15:56,Ewallet,240.52,4.8,11.54,4.9,15,March,3
750-81-2562,Branche A,Yangon,Normal,Male,Home and lifestyle,34.14,4,7.51,144.07,2019-03-15 20:30:59.459459,13:35,Ewallet,136.56,5.5,7.51,4.3,13,March,3
750-82-2484,Branche A,Yangon,Member,Female,Health and beauty,39.82,8,19.11,337.67,2019-03-15 20:30:59.459459,19:48,Credit card,318.56,6.0,19.11,9.0,19,March,3
750-95-4830,Branche B,Mandalay,Member,Female,Electronic accessories,99.49,2,8.95,207.93,2019-03-15 22:39:16.756756,18:18,Ewallet,198.98,4.5,8.95,5.3,18,March,3
750-69-8157,Branche A,Yangon,Member,Female,Food and beverages,71.12,9,30.72,670.8,2019-03-15 22:39:16.756756,10:43,Cash,640.08,4.8,30.72,8.9,10,March,3
750-13-2251,Branche C,Naypyitaw,Member,Female,Electronic accessories,15.1,5,3.4,78.9,2019-03-16 02:55:51.351351,10:56,Cash,75.5,4.5,3.4,4.1,10,March,3
750-28-3562,Branche A,Yangon,Member,Female,Home and lifestyle,14.83,10,8.16,156.46,2019-03-16 02:55:51.351351,11:12,Credit card,148.3,5.5,8.16,5.2,11,March,3
750-72-6308,Branche C,Naypyitaw,Normal,Female,Electronic accessories,43.92,7,13.83,321.27,2019-03-16 02:55:51.351351,14:13,Ewallet,307.44,4.5,13.83,9.1,14,March,3
750-14-9053,Branche A,Yangon,Normal,Male,Electronic accessories,85.5,2,7.69,178.69,2019-03-16 05:04:08.648648,18:14,Cash,171.0,4.5,7.69,9.1,18,March,3
750-16-4889,Branche B,Mandalay,Normal,Female,Food and beverages,56.0,7,18.82,410.82,2019-03-16 09:20:43.243243,14:58,Credit card,392.0,4.8,18.82,4.3,14,March,3
750-94-7764,Branche C,Naypyitaw,Normal,Male,Food and beverages,66.82,9,28.87,630.25,2019-03-16 09:20:43.243243,18:18,Cash,601.38,4.8,28.87,8.6,18,March,3
750-95-6162,Branche B,Mandalay,Normal,Male,Electronic accessories,61.65,5,13.87,322.12,2019-03-16 09:20:43.243243,14:57,Ewallet,308.25,4.5,13.87,5.8,14,March,3
750-41-6613,Branche B,Mandalay,Member,Male,Fashion accessories,74.32,10,38.65,781.85,2019-03-16 09:20:43.243243,14:24,Ewallet,743.2,5.2,38.65,4.6,14,March,3
750-61-1022,Branche C,Naypyitaw,Normal,Female,Sports and travel,12.31,10,7.02,130.12,2019-03-16 09:20:43.243243,18:08,Ewallet,123.1,5.7,7.02,9.2,18,March,3
750-94-4177,Branche C,Naypyitaw,Member,Male,Fashion accessories,41.05,7,14.94,302.29,2019-03-16 09:20:43.243243,11:02,Credit card,287.35,5.2,14.94,9.7,11,March,3
750-66-6637,Branche A,Yangon,Normal,Female,Food and beverages,25.08,1,1.2,26.28,2019-03-16 13:37:17.837837,13:57,Cash,25.08,4.8,1.2,9.3,13,March,3
750-61-9376,Branche B,Mandalay,Normal,Male,Electronic accessories,52.45,7,16.52,383.67,2019-03-16 13:37:17.837837,16:18,Credit card,367.15,4.5,16.52,10.0,16,March,3
750-45-2792,Branche B,Mandalay,Normal,Female,Food and beverages,30.8,2,2.96,64.56,2019-03-16 13:37:17.837837,13:16,Cash,61.6,4.8,2.96,5.1,13,March,3
750-14-7374,Branche A,Yangon,Member,Male,Health and beauty,44.8,5,13.44,237.44,2019-03-16 15:45:35.135135,12:37,Credit card,224.0,6.0,13.44,8.4,12,March,3
750-51-5537,Branche A,Yangon,Normal,Female,Home and lifestyle,63.61,10,34.99,671.09,2019-03-16 15:45:35.135135,12:21,Cash,636.1,5.5,34.99,6.3,12,March,3
750-64-2778,Branche B,Mandalay,Normal,Male,Health and beauty,24.07,10,14.44,255.14,2019-03-16 17:53:52.432432,12:20,Credit card,240.7,6.0,14.44,5.6,12,March,3
750-88-2634,Branche A,Yangon,Normal,Male,Home and lifestyle,40.75,1,2.24,42.99,2019-03-16 20:02:09.729729,13:03,Ewallet,40.75,5.5,2.24,4.1,13,March,3
750-48-2368,Branche A,Yangon,Normal,Female,Electronic accessories,59.93,8,21.57,501.01,2019-03-16 20:02:09.729729,11:27,Credit card,479.44,4.5,21.57,7.9,11,March,3
750-24-1676,Branche C,Naypyitaw,Member,Male,Food and beverages,51.47,9,22.24,485.47,2019-03-16 22:10:27.027027,11:26,Credit card,463.23,4.8,22.24,8.3,11,March,3
750-26-7821,Branche A,Yangon,Member,Male,Health and beauty,70.88,5,21.26,375.66,2019-03-17 02:27:01.621621,16:07,Ewallet,354.4,6.0,21.26,5.7,16,March,3
750-25-6715,Branche C,Naypyitaw,Member,Female,Health and beauty,86.22,4,20.69,365.57,2019-03-17 04:35:18.918918,10:55,Credit card,344.88,6.0,20.69,4.6,10,March,3
750-23-9806,Branche C,Naypyitaw,Member,Male,Fashion accessories,74.81,7,27.23,550.9,2019-03-17 04:35:18.918918,19:21,Cash,523.67,5.2,27.23,5.4,19,March,3
750-95-3486,Branche A,Yangon,Normal,Male,Fashion accessories,99.6,9,46.61,943.01,2019-03-17 04:35:18.918918,14:38,Cash,896.4,5.2,46.61,4.0,14,March,3
750-74-1548,Branche A,Yangon,Member,Female,Home and lifestyle,86.15,8,37.91,727.11,2019-03-17 08:51:53.513513,18:12,Cash,689.2,5.5,37.91,5.8,18,March,3
750-36-7256,Branche A,Yangon,Member,Male,Food and beverages,53.55,3,7.71,168.36,2019-03-17 08:51:53.513513,10:18,Credit card,160.65,4.8,7.71,6.5,10,March,3
750-12-5087,Branche C,Naypyitaw,Normal,Female,Electronic accessories,95.91,9,38.84,902.03,2019-03-17 11:00:10.810810,11:06,Cash,863.19,4.5,38.84,9.2,11,March,3
750-56-7413,Branche C,Naypyitaw,Normal,Male,Sports and travel,76.11,10,43.38,804.48,2019-03-17 19:33:20.000000,15:21,Credit card,761.1,5.7,43.38,4.2,15,March,3
750-90-6644,Branche C,Naypyitaw,Normal,Female,Food and beverages,60.93,10,29.25,638.55,2019-03-18 01:58:11.891891,14:56,Cash,609.3,4.8,29.25,6.8,14,March,3
750-37-1793,Branche B,Mandalay,Normal,Male,Health and beauty,62.05,3,11.17,197.32,2019-03-18 01:58:11.891891,13:28,Ewallet,186.15,6.0,11.17,4.1,13,March,3
750-93-8008,Branche B,Mandalay,Normal,Male,Fashion accessories,28.61,3,4.46,90.29,2019-03-18 01:58:11.891891,13:39,Ewallet,85.83,5.2,4.46,8.2,13,March,3
750-56-4392,Branche B,Mandalay,Member,Female,Electronic accessories,48.67,3,6.57,152.58,2019-03-18 04:06:29.189189,20:29,Credit card,146.01,4.5,6.57,4.4,20,March,3
750-67-8852,Branche A,Yangon,Member,Female,Fashion accessories,28.52,10,14.83,300.03,2019-03-18 04:06:29.189189,17:56,Cash,285.2,5.2,14.83,7.1,17,March,3
750-45-2301,Branche A,Yangon,Member,Male,Electronic accessories,70.39,9,28.51,662.02,2019-03-18 08:23:03.783783,17:01,Cash,633.51,4.5,28.51,7.1,17,March,3
750-40-9102,Branche C,Naypyitaw,Normal,Female,Fashion accessories,84.09,4,17.49,353.85,2019-03-18 10:31:21.081081,17:11,Ewallet,336.36,5.2,17.49,8.9,17,March,3
750-94-9159,Branche A,Yangon,Normal,Male,Fashion accessories,28.21,7,10.27,207.74,2019-03-18 12:39:38.378378,17:59,Ewallet,197.47,5.2,10.27,9.9,17,March,3
750-57-4743,Branche C,Naypyitaw,Member,Male,Sports and travel,61.78,10,35.21,653.01,2019-03-18 12:39:38.378378,15:51,Ewallet,617.8,5.7,35.21,8.5,15,March,3
750-93-5636,Branche A,Yangon,Member,Male,Home and lifestyle,94.65,8,41.65,798.85,2019-03-18 14:47:55.675675,14:04,Credit card,757.2,5.5,41.65,10.0,14,March,3
750-16-2706,Branche A,Yangon,Normal,Male,Health and beauty,81.78,9,44.16,780.18,2019-03-18 14:47:55.675675,15:36,Credit card,736.02,6.0,44.16,5.3,15,March,3
750-40-9662,Branche C,Naypyitaw,Member,Female,Home and lifestyle,16.25,7,6.26,120.01,2019-03-18 16:56:12.972972,16:05,Credit card,113.75,5.5,6.26,4.2,16,March,3
750-72-2600,Branche B,Mandalay,Normal,Female,Sports and travel,31.02,5,8.84,163.94,2019-03-18 19:04:30.270270,12:02,Cash,155.1,5.7,8.84,5.4,12,March,3
750-20-9405,Branche B,Mandalay,Normal,Male,Food and beverages,92.48,10,44.39,969.19,2019-03-18 21:12:47.567567,18:40,Ewallet,924.8,4.8,44.39,7.3,18,March,3
750-73-2403,Branche A,Yangon,Member,Female,Fashion accessories,77.62,9,36.33,734.91,2019-03-19 01:29:22.162162,10:55,Ewallet,698.58,5.2,36.33,5.8,10,March,3
750-42-1870,Branche B,Mandalay,Member,Female,Sports and travel,31.0,2,3.53,65.53,2019-03-19 03:37:39.459459,12:04,Cash,62.0,5.7,3.53,6.4,12,March,3
750-21-4989,Branche A,Yangon,Member,Male,Electronic accessories,60.0,3,8.1,188.1,2019-03-19 03:37:39.459459,19:23,Credit card,180.0,4.5,8.1,4.6,19,March,3
750-56-5133,Branche B,Mandalay,Member,Female,Electronic accessories,68.36,5,15.38,357.18,2019-03-19 05:45:56.756756,15:49,Cash,341.8,4.5,15.38,4.5,15,March,3
750-62-8235,Branche C,Naypyitaw,Normal,Female,Food and beverages,53.07,6,15.28,333.7,2019-03-19 07:54:14.054054,12:13,Cash,318.42,4.8,15.28,6.2,12,March,3
750-87-2845,Branche A,Yangon,Member,Female,Health and beauty,35.71,1,2.14,37.85,2019-03-19 07:54:14.054054,16:54,Cash,35.71,6.0,2.14,4.9,16,March,3
750-67-5090,Branche C,Naypyitaw,Member,Male,Fashion accessories,64.28,8,26.74,540.98,2019-03-19 07:54:14.054054,10:44,Ewallet,514.24,5.2,26.74,7.5,10,March,3
750-72-5708,Branche A,Yangon,Member,Female,Electronic accessories,23.63,8,8.51,197.55,2019-03-19 10:02:31.351351,11:47,Credit card,189.04,4.5,8.51,6.7,11,March,3
750-74-4299,Branche C,Naypyitaw,Member,Male,Health and beauty,40.54,7,17.03,300.81,2019-03-19 10:02:31.351351,19:19,Ewallet,283.78,6.0,17.03,5.4,19,March,3
750-35-5491,Branche B,Mandalay,Member,Female,Health and beauty,69.99,5,21.0,370.95,2019-03-19 10:02:31.351351,13:36,Ewallet,349.95,6.0,21.0,7.2,13,March,3
750-54-7851,Branche B,Mandalay,Normal,Male,Fashion accessories,40.13,2,4.17,84.43,2019-03-19 12:10:48.648648,12:43,Credit card,80.26,5.2,4.17,4.2,12,March,3
750-30-5927,Branche A,Yangon,Normal,Female,Sports and travel,40.71,6,13.92,258.18,2019-03-19 14:19:05.945945,20:21,Ewallet,244.26,5.7,13.92,8.5,20,March,3
750-16-7786,Branche B,Mandalay,Member,Male,Sports and travel,83.12,2,9.48,175.72,2019-03-19 16:27:23.243243,12:41,Credit card,166.24,5.7,9.48,5.7,12,March,3
750-21-8770,Branche A,Yangon,Member,Female,Home and lifestyle,47.42,9,23.47,450.25,2019-03-19 18:35:40.540540,14:12,Ewallet,426.78,5.5,23.47,9.2,14,March,3
750-68-3062,Branche A,Yangon,Normal,Female,Health and beauty,90.13,8,43.26,764.3,2019-03-19 18:35:40.540540,20:59,Credit card,721.04,6.0,43.26,6.9,20,March,3
750-27-6538,Branche C,Naypyitaw,Member,Male,Home and lifestyle,66.31,2,7.29,139.91,2019-03-19 22:52:15.135135,10:00,Credit card,132.62,5.5,7.29,4.3,10,March,3
750-59-3268,Branche B,Mandalay,Member,Female,Sports and travel,77.49,2,8.83,163.81,2019-03-20 05:17:07.027027,16:41,Credit card,154.98,5.7,8.83,7.9,16,March,3
750-73-2031,Branche A,Yangon,Normal,Male,Fashion accessories,15.12,6,4.72,95.44,2019-03-20 05:17:07.027027,13:16,Cash,90.72,5.2,4.72,8.1,13,March,3
750-79-6838,Branche C,Naypyitaw,Normal,Male,Food and beverages,70.81,3,10.2,222.63,2019-03-20 07:25:24.324324,14:21,Cash,212.43,4.8,10.2,4.6,14,March,3
750-75-7911,Branche B,Mandalay,Normal,Female,Health and beauty,73.19,6,26.35,465.49,2019-03-20 07:25:24.324324,19:09,Cash,439.14,6.0,26.35,6.1,19,March,3
750-32-6169,Branche C,Naypyitaw,Normal,Female,Sports and travel,46.31,10,26.4,489.5,2019-03-20 09:33:41.621621,15:12,Credit card,463.1,5.7,26.4,9.0,15,March,3
750-21-3037,Branche A,Yangon,Normal,Male,Health and beauty,94.68,7,39.77,702.53,2019-03-20 11:41:58.918918,16:13,Ewallet,662.76,6.0,39.77,7.4,16,March,3
750-32-2725,Branche A,Yangon,Member,Female,Food and beverages,65.73,7,22.09,482.2,2019-03-20 11:41:58.918918,14:50,Ewallet,460.11,4.8,22.09,9.8,14,March,3
750-39-9664,Branche A,Yangon,Member,Female,Home and lifestyle,15.39,7,5.93,113.66,2019-03-20 13:50:16.216216,14:53,Credit card,107.73,5.5,5.93,8.1,14,March,3
750-86-7094,Branche A,Yangon,Member,Male,Sports and travel,35.94,1,2.05,37.99,2019-03-20 13:50:16.216216,12:59,Credit card,35.94,5.7,2.05,9.4,12,March,3
750-70-7820,Branche A,Yangon,Member,Male,Fashion accessories,85.52,4,17.79,359.87,2019-03-20 15:58:33.513513,15:56,Ewallet,342.08,5.2,17.79,6.7,15,March,3
